,Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
0,19,Bauru,Brasília,2,Massey,23.6,19,31,5,8,1,2,2,3,0,10,10,3.0,1.0,0.0,0.0,1.0,0,0.0
1,19,Bauru,Brasília,2,Renato,22.8,14,23,0,0,7,11,0,1,1,5,6,2.0,1.0,0.0,2.0,4.0,0,0.0
2,19,Bauru,Brasília,2,Faggiano,26.0,14,24,2,4,4,6,0,0,0,4,4,7.0,4.0,0.0,2.0,1.0,4,0.0
3,19,Bauru,Brasília,2,Brito,18.3,14,21,1,2,2,3,7,9,0,0,0,2.0,0.0,0.0,3.0,4.0,2,0.0
4,19,Bauru,Brasília,2,Crescenzi,30.0,12,28,2,6,3,5,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,2,0.0
5,19,Bauru,Brasília,2,Mendes,17.3,10,16,1,2,2,3,3,4,1,5,6,0.0,0.0,0.0,2.0,4.0,1,0.0
6,19,Bauru,Brasília,2,Pará,29.7,7,15,0,0,3,7,1,1,2,0,2,2.0,1.0,0.0,0.0,1.0,2,0.0
7,19,Bauru,Brasília,2,Gabriel Jaú,17.8,6,11,0,1,3,4,0,0,1,2,3,3.0,1.0,1.0,1.0,0.0,0,1.0
8,19,Bauru,Brasília,2,Malachias,5.4,0,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0
9,19,Bauru,Brasília,2,Emanuel,9.2,0,0,0,0,0,0,0,0,1,2,3,0.0,0.0,1.0,2.0,0.0,1,0.0
10,19,Bauru,Brasília,2,Equipe,0.0,96,171,11,23,25,42,13,18,7,32,39,21.0,9.0,2.0,13.0,15.0,12,1.0
0,19,UNIFACISA,São José,1,Douglas Nunes,32.8,27,47,3,6,8,13,2,3,2,10,12,1.0,1.0,0.0,3.0,4.0,1,1.0
1,19,UNIFACISA,São José,1,Barnes,29.8,17,33,3,7,2,4,4,4,0,1,1,1.0,2.0,0.0,2.0,3.0,2,0.0
2,19,UNIFACISA,São José,1,Gemerson,26.4,16,29,2,5,5,7,0,0,1,2,3,2.0,0.0,0.0,3.0,2.0,1,0.0
3,19,UNIFACISA,São José,1,Pepo Vidal,30.8,11,28,2,6,2,4,1,2,1,3,4,13.0,4.0,0.0,2.0,3.0,1,0.0
4,19,UNIFACISA,São José,1,João Vitor,14.4,9,18,0,0,1,5,7,8,4,10,14,0.0,1.0,1.0,2.0,5.0,1,1.0
5,19,UNIFACISA,São José,1,Miller,22.7,6,12,2,4,0,0,0,0,1,1,2,2.0,1.0,0.0,1.0,0.0,1,0.0
6,19,UNIFACISA,São José,1,Antonio,14.6,3,13,1,3,0,2,0,0,2,0,2,1.0,0.0,0.0,0.0,0.0,1,0.0
7,19,UNIFACISA,São José,1,Pezão,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
8,19,UNIFACISA,São José,1,Gemadinha,11.7,0,9,0,3,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,1.0,0,0.0
9,19,UNIFACISA,São José,1,Nicolas Ronsini,0.6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
10,19,UNIFACISA,São José,1,Gabriel,8.0,0,6,0,2,0,0,0,0,1,0,1,0.0,0.0,0.0,2.0,0.0,1,0.0
11,19,UNIFACISA,São José,1,Spencer,8.4,0,8,0,2,0,1,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0,0.0
12,19,UNIFACISA,São José,1,Equipe,0.0,89,203,13,38,18,36,14,17,15,29,44,20.0,9.0,1.0,17.0,18.0,10,2.0
0,19,São José,UNIFACISA,2,Figueredo,26.3,17,34,3,6,2,6,4,4,1,4,5,4.0,0.0,0.0,2.0,3.0,3,0.0
1,19,São José,UNIFACISA,2,Mariani,31.2,14,33,2,5,3,8,2,2,1,0,1,0.0,0.0,0.0,1.0,2.0,0,0.0
2,19,São José,UNIFACISA,2,Rafael,27.0,14,21,0,1,5,7,4,4,2,5,7,1.0,2.0,0.0,2.0,3.0,1,0.0
3,19,São José,UNIFACISA,2,L. Eltink,26.2,11,22,0,2,3,5,5,6,0,3,3,2.0,1.0,0.0,1.0,3.0,2,0.0
4,19,São José,UNIFACISA,2,Conceição,26.9,8,13,0,0,4,5,0,1,1,4,5,1.0,1.0,1.0,3.0,1.0,3,0.0
5,19,São José,UNIFACISA,2,Lupa,10.0,4,10,0,0,1,4,2,2,1,1,2,0.0,0.0,1.0,3.0,1.0,0,0.0
6,19,São José,UNIFACISA,2,Eugeniusz,13.0,4,6,0,0,1,2,2,2,0,3,3,3.0,0.0,0.0,4.0,2.0,2,0.0
7,19,São José,UNIFACISA,2,Duda,19.2,3,17,1,3,0,4,0,0,1,1,2,1.0,2.0,0.0,1.0,0.0,3,0.0
8,19,São José,UNIFACISA,2,Buemo,8.8,2,3,0,0,1,1,0,1,0,2,2,0.0,1.0,0.0,1.0,2.0,1,0.0
9,19,São José,UNIFACISA,2,Guga,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
10,19,São José,UNIFACISA,2,Ambrosino,8.5,0,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,0.0
11,19,São José,UNIFACISA,2,Abner,3.1,0,4,0,0,0,2,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0,0.0
12,19,São José,UNIFACISA,2,Equipe,0.0,77,165,6,17,20,45,19,22,10,26,36,12.0,7.0,2.0,19.0,17.0,17,0.0
0,19,Sesi Franca,Paulistano,1,Hettsheimeir,25.0,23,38,4,7,4,7,3,3,1,0,1,0.0,1.0,0.0,1.0,1.0,3,0.0
1,19,Sesi Franca,Paulistano,1,Lucas Dias,31.8,20,37,1,5,3,5,11,12,1,3,4,3.0,1.0,0.0,3.0,10.0,1,0.0
2,19,Sesi Franca,Paulistano,1,David Jackson,36.5,16,34,2,6,2,5,6,6,2,4,6,2.0,1.0,0.0,1.0,5.0,0,0.0
3,19,Sesi Franca,Paulistano,1,Schattmann,21.1,12,22,2,4,2,4,2,2,0,1,1,1.0,0.0,0.0,2.0,2.0,0,0.0
4,19,Sesi Franca,Paulistano,1,Elinho,33.3,8,18,2,4,1,2,0,2,1,5,6,7.0,2.0,0.0,4.0,2.0,3,0.0
5,19,Sesi Franca,Paulistano,1,Jimmy,25.4,6,13,0,1,3,5,0,0,2,3,5,4.0,1.0,0.0,4.0,0.0,0,0.0
6,19,Sesi Franca,Paulistano,1,Cipolini,17.5,4,7,1,1,0,0,1,4,0,2,2,1.0,1.0,0.0,1.0,2.0,0,0.0
7,19,Sesi Franca,Paulistano,1,F Cardoso,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
8,19,Sesi Franca,Paulistano,1,Márcio,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,19,Sesi Franca,Paulistano,1,Guilherme,4.5,0,3,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0,0.0
10,19,Sesi Franca,Paulistano,1,Adyel,5.0,0,3,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,19,Sesi Franca,Paulistano,1,Augusto,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
12,19,Sesi Franca,Paulistano,1,Equipe,0.0,89,175,12,30,15,28,23,29,8,22,30,19.0,7.0,0.0,18.0,22.0,9,0.0
0,19,Paulistano,Sesi Franca,2,Solano,33.9,20,36,2,6,5,7,4,4,2,4,6,4.0,4.0,1.0,4.0,5.0,4,2.0
1,19,Paulistano,Sesi Franca,2,Yago,32.6,17,45,1,5,4,11,6,8,0,2,2,9.0,1.0,0.0,3.0,6.0,2,0.0
2,19,Paulistano,Sesi Franca,2,Vitão,24.4,17,20,3,4,4,4,0,0,1,3,4,1.0,0.0,0.0,4.0,2.0,2,2.0
3,19,Paulistano,Sesi Franca,2,Maique,23.2,13,19,0,0,6,9,1,1,3,5,8,1.0,0.0,0.0,4.0,2.0,0,2.0
4,19,Paulistano,Sesi Franca,2,Dikembe,24.8,10,17,0,0,5,8,0,1,5,6,11,0.0,0.0,2.0,4.0,1.0,1,2.0
5,19,Paulistano,Sesi Franca,2,Eddy,16.7,7,13,2,4,0,0,1,1,0,1,1,0.0,0.0,0.0,2.0,0.0,0,0.0
6,19,Paulistano,Sesi Franca,2,D. Coleman,23.3,5,14,1,2,0,3,2,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0.0
7,19,Paulistano,Sesi Franca,2,Ruivo,18.3,3,9,1,3,0,0,0,0,1,2,3,2.0,1.0,0.0,1.0,0.0,0,0.0
8,19,Paulistano,Sesi Franca,2,Kevin Foster,2.8,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,1,0.0
9,19,Paulistano,Sesi Franca,2,Jonatan,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
10,19,Paulistano,Sesi Franca,2,Anderson,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,19,Paulistano,Sesi Franca,2,Rafael,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
12,19,Paulistano,Sesi Franca,2,Equipe,0.0,92,173,10,24,24,42,14,17,12,26,38,17.0,6.0,3.0,23.0,17.0,11,8.0
0,19,Flamengo,Mogi,1,Marquinhos,32.0,17,46,3,8,2,9,4,4,1,6,7,3.0,1.0,0.0,0.0,6.0,3,0.0
1,19,Flamengo,Mogi,1,Jhonatan,23.9,13,18,3,4,2,3,0,0,3,1,4,2.0,2.0,0.0,4.0,3.0,1,0.0
2,19,Flamengo,Mogi,1,Demétrio,28.4,11,24,1,2,3,7,2,4,2,7,9,0.0,1.0,2.0,3.0,4.0,0,0.0
3,19,Flamengo,Mogi,1,Olivinha,27.4,8,29,0,5,3,6,2,2,2,5,7,1.0,2.0,0.0,4.0,1.0,1,0.0
4,19,Flamengo,Mogi,1,Balbi,26.5,8,27,0,5,1,2,6,8,1,2,3,5.0,0.0,0.0,4.0,6.0,3,0.0
5,19,Flamengo,Mogi,1,Zach Graham,12.3,8,13,2,3,1,2,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,3,0.0
6,19,Flamengo,Mogi,1,Mineiro,18.3,4,12,0,0,1,3,2,6,2,1,3,0.0,1.0,0.0,1.0,5.0,1,0.0
7,19,Flamengo,Mogi,1,Deryk,20.3,3,19,1,5,0,1,0,2,0,3,3,4.0,0.0,0.0,3.0,1.0,1,0.0
8,19,Flamengo,Mogi,1,Pedro Nunes,8.0,2,2,0,0,1,1,0,0,1,3,4,0.0,0.0,0.0,0.0,0.0,0,0.0
9,19,Flamengo,Mogi,1,Matheusinho,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
10,19,Flamengo,Mogi,1,Black,2.9,0,8,0,2,0,1,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0,1,0.0
11,19,Flamengo,Mogi,1,Ruan,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
12,19,Flamengo,Mogi,1,Equipe,0.0,74,198,10,34,14,35,16,26,17,30,47,16.0,7.0,2.0,21.0,27.0,14,0.0
0,19,Mogi,Flamengo,2,Fúlvio,32.0,16,25,3,6,0,0,7,7,0,9,9,8.0,2.0,0.0,4.0,5.0,2,0.0
1,19,Mogi,Flamengo,2,Fuzaro,34.0,15,34,0,2,7,13,1,2,0,4,4,2.0,0.0,1.0,4.0,4.0,4,0.0
2,19,Mogi,Flamengo,2,André Goes,30.6,13,28,2,4,3,7,1,2,0,3,3,2.0,1.0,0.0,5.0,2.0,3,0.0
3,19,Mogi,Flamengo,2,Lessa,18.1,9,19,1,1,3,6,0,4,1,1,2,2.0,1.0,0.0,3.0,3.0,1,0.0
4,19,Mogi,Flamengo,2,Gruber,19.0,6,19,0,3,3,5,0,0,2,0,2,1.0,2.0,1.0,3.0,0.0,2,0.0
5,19,Mogi,Flamengo,2,Fabricio,31.6,6,11,2,3,0,1,0,0,2,8,10,0.0,4.0,0.0,2.0,1.0,1,0.0
6,19,Mogi,Flamengo,2,Paranhos,13.4,6,10,0,0,1,3,4,4,0,2,2,0.0,0.0,0.0,3.0,3.0,1,0.0
7,19,Mogi,Flamengo,2,Alex,11.0,2,5,0,1,0,0,2,2,0,0,0,0.0,1.0,0.0,3.0,1.0,0,0.0
8,19,Mogi,Flamengo,2,Lucas,9.4,2,11,0,3,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1,0.0
9,19,Mogi,Flamengo,2,Colina,1.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0.0
10,19,Mogi,Flamengo,2,Equipe,0.0,75,162,8,23,18,36,15,21,5,31,36,16.0,11.0,2.0,27.0,20.0,17,0.0
0,19,Botafogo,Pato Basquete,1,Arthur,35.0,25,47,4,7,4,10,5,6,3,8,11,2.0,0.0,0.0,1.0,4.0,1,0.0
1,19,Botafogo,Pato Basquete,1,Cauê,36.3,20,35,1,4,5,8,7,7,2,3,5,5.0,2.0,2.0,1.0,10.0,3,0.0
2,19,Botafogo,Pato Basquete,1,Diego,16.8,15,20,2,3,4,5,1,1,0,2,2,1.0,1.0,0.0,4.0,4.0,1,0.0
3,19,Botafogo,Pato Basquete,1,Paulinho,23.6,8,23,2,5,1,4,0,0,0,2,2,2.0,1.0,0.0,2.0,0.0,4,0.0
4,19,Botafogo,Pato Basquete,1,Lucas,15.1,7,11,1,1,2,4,0,0,2,3,5,1.0,1.0,0.0,3.0,0.0,5,1.0
5,19,Botafogo,Pato Basquete,1,Mogi,25.9,4,10,0,2,2,2,0,0,2,2,4,3.0,0.0,3.0,4.0,1.0,0,0.0
6,19,Botafogo,Pato Basquete,1,Jamaal,25.8,4,16,0,4,1,1,2,2,0,2,2,6.0,2.0,0.0,4.0,4.0,3,0.0
7,19,Botafogo,Pato Basquete,1,Du Sommer,13.2,2,7,0,1,1,2,0,0,2,1,3,0.0,0.0,1.0,3.0,1.0,3,0.0
8,19,Botafogo,Pato Basquete,1,Wesley,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,19,Botafogo,Pato Basquete,1,Freddie,5.5,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0.0
10,19,Botafogo,Pato Basquete,1,Coelho,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,19,Botafogo,Pato Basquete,1,Jackson,3.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
12,19,Botafogo,Pato Basquete,1,Equipe,0.0,85,169,10,27,20,36,15,16,14,27,41,21.0,7.0,6.0,23.0,25.0,22,1.0
0,19,Pato Basquete,Botafogo,2,Augusto,21.3,21,38,3,7,5,7,2,3,0,1,1,0.0,0.0,0.0,3.0,2.0,1,0.0
1,19,Pato Basquete,Botafogo,2,Coimbra,21.0,11,11,0,0,5,5,1,1,1,3,4,1.0,0.0,1.0,3.0,2.0,2,0.0
2,19,Pato Basquete,Botafogo,2,Gegê,29.9,11,20,3,4,1,4,0,0,1,1,2,3.0,3.0,0.0,5.0,5.0,3,0.0
3,19,Pato Basquete,Botafogo,2,Gustavo,30.6,11,20,1,4,3,3,2,2,0,2,2,3.0,2.0,0.0,4.0,2.0,2,0.0
4,19,Pato Basquete,Botafogo,2,Paulo,24.2,9,26,0,2,2,6,5,8,2,2,4,3.0,4.0,1.0,4.0,4.0,1,0.0
5,19,Pato Basquete,Botafogo,2,Funches III,30.3,9,17,0,0,2,5,5,7,0,2,2,2.0,0.0,2.0,2.0,6.0,2,0.0
6,19,Pato Basquete,Botafogo,2,Smith,28.0,5,26,1,6,1,4,0,0,1,1,2,4.0,1.0,0.0,1.0,1.0,4,0.0
7,19,Pato Basquete,Botafogo,2,Rodrigues,7.2,2,4,0,0,1,2,0,0,0,0,0,1.0,0.0,0.0,2.0,0.0,1,1.0
8,19,Pato Basquete,Botafogo,2,Aquiles,0.2,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
9,19,Pato Basquete,Botafogo,2,Leandro,4.3,0,3,0,1,0,0,0,0,0,2,2,0.0,0.0,0.0,1.0,0.0,0,0.0
10,19,Pato Basquete,Botafogo,2,Scheuer,3.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,19,Pato Basquete,Botafogo,2,Murilo,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
12,19,Pato Basquete,Botafogo,2,Equipe,0.0,79,165,8,24,20,36,15,21,9,16,25,17.0,10.0,4.0,25.0,22.0,17,1.0
0,19,Basq. Cearense,São José,1,Davis,27.8,15,25,5,7,0,2,0,0,0,2,2,1.0,0.0,1.0,4.0,3.0,1,0.0
1,19,Basq. Cearense,São José,1,Rashaun,24.2,12,30,1,5,3,6,3,3,2,1,3,0.0,2.0,0.0,0.0,3.0,0,0.0
2,19,Basq. Cearense,São José,1,Cauê,23.0,8,11,2,3,1,1,0,0,0,5,5,2.0,2.0,0.0,4.0,0.0,1,0.0
3,19,Basq. Cearense,São José,1,Gabriel,10.8,8,13,2,3,1,2,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1,0.0
4,19,Basq. Cearense,São José,1,Felipe,25.6,8,24,0,2,1,6,6,6,0,1,1,2.0,0.0,1.0,2.0,6.0,3,0.0
5,19,Basq. Cearense,São José,1,Sualisson,25.9,6,14,0,2,3,4,0,0,2,2,4,1.0,1.0,3.0,3.0,0.0,2,1.0
6,19,Basq. Cearense,São José,1,Alex,19.5,6,16,1,4,1,1,1,2,1,1,2,0.0,0.0,0.0,4.0,1.0,1,0.0
7,19,Basq. Cearense,São José,1,Vinicius,14.5,5,10,0,1,2,2,1,1,0,4,4,1.0,0.0,1.0,3.0,2.0,2,1.0
8,19,Basq. Cearense,São José,1,Mathias,11.1,5,8,0,0,2,3,1,2,0,5,5,1.0,0.0,0.0,1.0,1.0,0,0.0
9,19,Basq. Cearense,São José,1,Brite,17.7,4,14,0,2,2,4,0,0,0,1,1,4.0,3.0,0.0,3.0,0.0,2,0.0
10,19,Basq. Cearense,São José,1,Armani,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,19,Basq. Cearense,São José,1,J. Gabriel,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
12,19,Basq. Cearense,São José,1,Equipe,0.0,77,165,11,29,16,31,12,14,6,25,31,13.0,9.0,6.0,25.0,17.0,13,2.0
0,19,São José,Basq. Cearense,2,Rafael,30.4,22,26,1,1,8,10,3,3,0,3,3,0.0,0.0,0.0,2.0,2.0,2,1.0
1,19,São José,Basq. Cearense,2,Figueredo,36.6,13,26,2,4,2,5,3,4,1,5,6,8.0,1.0,0.0,1.0,6.0,3,0.0
2,19,São José,Basq. Cearense,2,Lupa,18.3,11,17,0,0,5,7,1,3,1,3,4,0.0,0.0,0.0,2.0,5.0,1,1.0
3,19,São José,Basq. Cearense,2,Duda,22.8,10,22,2,4,2,4,0,2,0,3,3,4.0,3.0,0.0,2.0,4.0,1,0.0
4,19,São José,Basq. Cearense,2,Conceição,18.2,7,12,0,0,2,3,3,6,1,4,5,0.0,1.0,1.0,3.0,2.0,1,1.0
5,19,São José,Basq. Cearense,2,Mariani,31.2,7,20,1,4,1,3,2,2,1,3,4,2.0,1.0,0.0,3.0,2.0,2,0.0
6,19,São José,Basq. Cearense,2,Ambrosino,8.4,7,15,0,0,3,6,1,3,0,1,1,0.0,0.0,0.0,0.0,2.0,0,0.0
7,19,São José,Basq. Cearense,2,L. Eltink,25.2,4,9,0,1,1,2,2,2,0,6,6,3.0,1.0,0.0,3.0,2.0,2,0.0
8,19,São José,Basq. Cearense,2,Buemo,2.5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,19,São José,Basq. Cearense,2,Abner,3.5,0,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
10,19,São José,Basq. Cearense,2,Guga,3.0,0,2,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,0.0
11,19,São José,Basq. Cearense,2,Eugeniusz,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
12,19,São José,Basq. Cearense,2,Equipe,0.0,81,151,6,14,24,42,15,25,5,30,35,17.0,7.0,1.0,17.0,25.0,12,3.0
0,19,Bauru,Paulistano,1,Faggiano,32.7,15,19,0,0,7,9,1,1,0,3,3,3.0,3.0,0.0,2.0,2.0,3,0.0
1,19,Bauru,Paulistano,1,Pará,28.0,14,17,1,1,5,6,1,2,0,2,2,2.0,2.0,0.0,1.0,4.0,3,0.0
2,19,Bauru,Paulistano,1,Massey,31.3,11,28,3,8,0,1,2,2,0,2,2,1.0,2.0,0.0,4.0,2.0,2,0.0
3,19,Bauru,Paulistano,1,Wiggins,28.2,11,21,1,3,2,3,4,6,0,5,5,5.0,0.0,0.0,0.0,7.0,3,0.0
4,19,Bauru,Paulistano,1,Gabriel Jaú,23.7,10,24,1,3,3,6,1,3,0,2,2,0.0,0.0,1.0,3.0,3.0,1,0.0
5,19,Bauru,Paulistano,1,Crescenzi,22.7,7,13,1,3,2,2,0,0,0,1,1,1.0,0.0,1.0,4.0,0.0,0,0.0
6,19,Bauru,Paulistano,1,Emanuel,11.5,4,6,0,0,1,2,2,2,0,0,0,0.0,1.0,0.0,1.0,2.0,1,0.0
7,19,Bauru,Paulistano,1,Brito,7.3,2,2,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,1.0,3.0,0,0.0
8,19,Bauru,Paulistano,1,Malachias,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,19,Bauru,Paulistano,1,Renato,14.5,0,10,0,2,0,2,0,0,0,2,2,2.0,0.0,0.0,0.0,0.0,0,0.0
10,19,Bauru,Paulistano,1,Mendes,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,19,Bauru,Paulistano,1,Equipe,0.0,74,140,7,20,20,31,13,18,1,17,18,14.0,8.0,2.0,17.0,23.0,13,0.0
0,19,Paulistano,Bauru,2,Yago,32.8,13,23,3,5,1,3,2,2,1,1,2,5.0,2.0,0.0,1.0,4.0,2,0.0
1,19,Paulistano,Bauru,2,Vitão,25.0,13,15,3,3,2,3,0,0,1,4,5,0.0,1.0,1.0,2.0,1.0,4,0.0
2,19,Paulistano,Bauru,2,Eddy,26.0,12,21,4,7,0,0,0,0,0,1,1,3.0,1.0,0.0,4.0,1.0,1,0.0
3,19,Paulistano,Bauru,2,Maique,22.5,9,12,0,0,4,4,1,2,1,2,3,2.0,0.0,2.0,2.0,2.0,1,0.0
4,19,Paulistano,Bauru,2,Solano,21.9,8,16,1,2,2,4,1,2,0,1,1,5.0,1.0,0.0,4.0,2.0,1,0.0
5,19,Paulistano,Bauru,2,D. Coleman,16.8,8,15,1,3,2,2,1,2,0,3,3,1.0,1.0,0.0,1.0,2.0,3,0.0
6,19,Paulistano,Bauru,2,Kevin Foster,15.0,8,15,2,3,0,2,2,2,0,5,5,2.0,0.0,0.0,3.0,2.0,3,0.0
7,19,Paulistano,Bauru,2,Dikembe,14.5,6,14,0,0,3,7,0,0,1,2,3,1.0,0.0,0.0,1.0,1.0,0,1.0
8,19,Paulistano,Bauru,2,Ruivo,14.6,3,7,1,1,0,2,0,0,0,2,2,2.0,1.0,0.0,3.0,1.0,2,0.0
9,19,Paulistano,Bauru,2,Jonatan,8.4,2,2,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0
10,19,Paulistano,Bauru,2,Anderson,2.6,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0,0.0
11,19,Paulistano,Bauru,2,Rafael,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
12,19,Paulistano,Bauru,2,Equipe,0.0,82,140,15,24,15,28,7,10,5,24,29,21.0,7.0,3.0,23.0,16.0,18,1.0
0,19,Botafogo,São Paulo,1,Arthur,28.0,17,26,3,4,4,7,0,0,2,2,4,0.0,0.0,0.0,3.0,2.0,1,0.0
1,19,Botafogo,São Paulo,1,Jamaal,30.9,16,36,4,8,2,6,0,0,1,1,2,7.0,1.0,0.0,5.0,2.0,2,0.0
2,19,Botafogo,São Paulo,1,Cauê,37.9,13,21,2,3,1,3,5,6,0,7,7,6.0,2.0,0.0,1.0,6.0,4,0.0
3,19,Botafogo,São Paulo,1,Lucas,23.9,11,22,1,3,3,5,2,3,1,1,2,0.0,0.0,1.0,1.0,3.0,2,0.0
4,19,Botafogo,São Paulo,1,Du Sommer,19.1,8,14,0,2,4,4,0,0,1,0,1,1.0,0.0,1.0,3.0,2.0,0,1.0
5,19,Botafogo,São Paulo,1,Coelho,21.2,7,24,1,6,2,3,0,0,1,0,1,2.0,0.0,0.0,4.0,1.0,0,0.0
6,19,Botafogo,São Paulo,1,Freddie,22.0,4,14,0,2,2,4,0,0,2,2,4,3.0,0.0,0.0,1.0,0.0,3,0.0
7,19,Botafogo,São Paulo,1,Paulinho,7.6,2,10,0,2,1,2,0,0,0,1,1,1.0,0.0,0.0,1.0,0.0,0,0.0
8,19,Botafogo,São Paulo,1,Jackson,0.5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,19,Botafogo,São Paulo,1,Diego,8.7,0,6,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0,0.0
10,19,Botafogo,São Paulo,1,Mogi,0.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,19,Botafogo,São Paulo,1,Equipe,0.0,78,173,11,32,19,34,7,9,10,17,27,20.0,3.0,2.0,21.0,16.0,12,1.0
0,19,São Paulo,Botafogo,2,Jefferson,31.9,24,39,7,11,1,2,1,2,2,7,9,4.0,0.0,0.0,3.0,2.0,1,0.0
1,19,São Paulo,Botafogo,2,Shamell,38.8,23,33,3,5,7,9,0,0,0,2,2,6.0,1.0,0.0,1.0,3.0,2,0.0
2,19,São Paulo,Botafogo,2,Georginho,40.0,14,21,2,3,2,3,4,6,0,4,4,6.0,4.0,1.0,3.0,8.0,3,0.0
3,19,São Paulo,Botafogo,2,Léo Meindl,37.2,13,30,0,2,5,10,3,4,2,6,8,4.0,1.0,0.0,3.0,7.0,3,0.0
4,19,São Paulo,Botafogo,2,Renan,36.5,6,24,0,4,3,6,0,0,1,3,4,0.0,0.0,4.0,3.0,0.0,1,1.0
5,19,São Paulo,Botafogo,2,Kurtz,8.8,4,4,0,0,2,2,0,0,0,3,3,0.0,0.0,0.0,2.0,0.0,1,0.0
6,19,São Paulo,Botafogo,2,Cassiano,1.6,1,5,0,1,0,0,1,2,0,1,1,0.0,1.0,0.0,0.0,1.0,0,0.0
